Hersteller,Typ,Code,Suchbegriffe,Fehler,Ursache,Info,Weitere,Kategorie,Link,TypBild,Details,Modal,ID,,,CsvVersion
Gilgen,SLX,E14,14,"SLX-Standard Not-Stopp: Tür steht still.<br>
SLX-Redundant OKI: Tür öffnet und bleibt offen.<br>
SLX-Brandschutz Tür schließt und verriegelt.<br>","Modularer Steuerungs-Kern auf NESTE wechseln, neuste Software-Version laden.","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10065,,,
Gilgen,SLX,E15,15,"SLX-Standard Not-Stopp: Tür steht still.<br>
SLX-Redundant OKI: Tür öffnet und bleibt offen.<br>
SLX-Brandschutz Tür schließt und verriegelt.<br>","Modularer Steuerungs-Kern auf NESTE wechseln, neuste Software-Version laden.","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10066,,,
Gilgen,SLX,E16,16,"SLX-Standard Not-Stopp: Tür steht still.<br>
SLX-Redundant OKI: Tür öffnet und bleibt offen.<br>
SLX-Brandschutz Tür schließt und verriegelt.<br>","Modularer Steuerungs-Kern auf NESTE wechseln, neuste Software-Version laden.","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10067,,,
Gilgen,SLX,E17,17,"SLX-Standard Not-Stopp: Tür steht still.<br>
SLX-Redundant OKI: Tür öffnet und bleibt offen.<br>
SLX-Brandschutz Tür schließt und verriegelt.<br>","Modularer Steuerungs-Kern auf NESTE wechseln, neuste Software-Version laden.","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10068,,,
Gilgen,SLX,E18,18,"SLX-Standard Not-Stopp: Tür steht still.<br>
SLX-Redundant OKI: Tür öffnet und bleibt offen.<br>
SLX-Brandschutz Tür schließt und verriegelt.<br>","Modularer Steuerungs-Kern auf NESTE wechseln, neuste Software-Version laden.","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10069,,,
Gilgen,SLX,E19,19,"SLX-Standard Not-Stopp: Tür steht still.<br>
SLX-Redundant OKI: Tür öffnet und bleibt offen.<br>
SLX-Brandschutz Tür schließt und verriegelt.<br>","Modularer Steuerungs-Kern auf NESTE wechseln, neuste Software-Version laden.","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10070,,,
Gilgen,SLX,E20,20,Nach SSW-Änderung kein Reset durchgeführt (z.B. Drehrichtung).,Reset durchführen.,"  <span style=""color: red"">Schließung nicht möglich. </span><img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10071,,,
Gilgen,SLX,E21,21,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10072,,,
Gilgen,SLX,E22,22,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10073,,,
Gilgen,SLX,E23,23,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10074,,,
Gilgen,SLX,E24,24,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10075,,,
Gilgen,SLX,E25,25,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10076,,,
Gilgen,SLX,E26,26,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10077,,,
Gilgen,SLX,E27,27,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10078,,,
Gilgen,SLX,E28,28,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10079,,,
Gilgen,SLX,E29,29,Anzeige unter WARNUNGEN.,NESTE und BATPA Stecker herausziehen und wieder einstecken oder Reset durchführen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Software und Prozessor Fehler.,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10080,,,
Gilgen,SLX,E30,30,Netzspannungs-Ausfall oder Netz-Überspannung,"Netzspannung überprüfen,<br>BATPA überprüfen,<br>CAN-Elemente überprüfen,<br>CAN-Kabel überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10081,,,
Gilgen,SLX,E31,31,30 V extern Kurzschluss / Ausfall oder zweite NESTE defekt.,"Netzspannung überprüfen,<br>BATPA überprüfen,<br>CAN-Elemente überprüfen,<br>CAN-Kabel überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10082,,,
Gilgen,SLX,E32,32,Netzteil defekt oder Netzausfall auf einer NESTE.,"Netzspannung überprüfen,<br>BATPA überprüfen,<br>CAN-Elemente überprüfen,<br>CAN-Kabel überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais bei Redundanten Anlagen aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10083,,,
Gilgen,SLX,E33,33,Überspannung auf der 30 VDC.,Schiebeflügelschwindigkeit reduzieren.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Überspannungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10084,,,
Gilgen,SLX,E34,34,Übertemperatur bei Überspannungsbegrenzung.,Schiebeflügelgeschwindigkeit reduzieren.<br>Offenhaltezeit erhöhen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Überspannungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10085,,,
Gilgen,SLX,E35,35,BATPA ausgefallen (im Betrieb oder beim Aufstarten nicht erkannt).,"Netzspannung überprüfen,<br>BATPA überprüfen,<br>CAN-Elemente überprüfen,<br>CAN-Kabel überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10086,,,
Gilgen,SLX,E36,36,BATPA für einen sicheren Betrieb zu tief entladen.,"Netzspannung überprüfen,<br>BATPA überprüfen,<br>CAN-Elemente überprüfen,<br>CAN-Kabel überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10087,,,
Gilgen,SLX,E37,37,"BATPA nach Netzausfall vollständig entladen, NESTE-Stecker ausgezogen ","Netzspannung überprüfen,<br>BATPA überprüfen,<br>CAN-Elemente überprüfen,<br>CAN-Kabel überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10088,,,
Gilgen,SLX,E38,38,Nur ein BATPA vorhanden.,Dual/Booster: zweites BATPA anschließen,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10089,,,
Gilgen,SLX,E39,39,24 V Klemmen-Speisung Kurzschluss/Überlast.,An Klemmen angeschlossene Elemente überprüfen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Speisungs Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10090,,,
Gilgen,SLX,E40,40,NESTE defekt.,NESTE austauschen.,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Hardware Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10091,,,
Gilgen,SLX,E41,41,Zu viele Störungen auf dem EncoderKabel.,MOGET überprüfen (Encoder- und Motorstecker).,"<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais nicht aktiv.",,Hardware Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10092,,,
Gilgen,SLX,E42,42,Schiebeflügel können blockiert sein. Encoder ausgesteckt.,"Schiebeflügel überprüfen,<br>MOGET überprüfen (Encoder- und Motor-Stecker). ","  <span style=""color: red"">Schließung nicht möglich. </span><img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais  aktiv.",,Hardware Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10093,,,
Gilgen,SLX,E43,43,"Fehler im Motorstromkreis:<br>
<b>SLX-Standard</b> Not-Stopp: Tür steht still.<br>
<b>SLX-Redundant</b> OKI: Tür öffnet und bleibt offen.<br>
<b>SLX-Brandschutz</b> Tür schließt und verriegelt. ","MOGET überprüfen (Encoder- und Motorstecker),<br>Zuhalte kraft überprüfen. ","<span style=""color: green"">Schließung möglich.</span>. <img src=""images\symbole\nacht.webp"" alt=""Nachtschließung"" style=""width:25px; padding-left:5px;“ onerror=""this.style.display='none'""> <br>
Error Ausgang / Relais aktiv.",,Hardware Fehler,"
<a href=""https://media.gilgendoorsystems.com/download/OGJYpBtIdgxj"" target=""_blank""style=""color: var(--fg);"">SLX Betreiberhandbuch</a> ",images/typen/slx.png,,Reset D-BEDIX:details/reset_mit_d-bedix.html | Reset C-BEDIX:details/reset_mit_c-bedix.html,10094,,,
